87,9.2,-4.55362895,5.1444,79.6,0,0,0.083860199,0.154422235,1.255219158,1.255219158,0,0,75.55361002,75.55361002,93.54012131,160.3044046,192.4335839,192.4335839,85.49808053,158.7676125
88,9,-6.747629178,3.08664,80.8,0,0,0,0,0.986666068,0.986666068,0.142052415,0.04140744,67.13069775,67.13069775,72.51204502,138.1741089,170.5319314,170.5319314,87.85439143,140.4891523
89,8.6,3.09817963,4.11552,83.3,0,0,0,0,0.036635381,0.036635381,0.012978379,0,13.42219879,13.42219879,13.42219879,26.99276966,32.45572747,32.45572747,20.22548773,27.8479169
90,7.3,1.807657529,3.60108,86.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,7.7,2.352919614,2.5722,88.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6.9,1.534611912,3.08664,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,-11.02267501,3.60108,92.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6.7,1.495517859,4.11552,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,7.9,4.587805627,4.11552,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,7.4,4.048115697,1.54332,92.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,7.3,3.951487333,2.05776,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7.5,4.164907165,2.5722,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,7.5,4.134853373,3.08664,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,7.4,3.979485925,3.08664,94.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,7.3,3.826410255,4.11552,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,6.9,3.365180011,4.11552,95.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,7,3.414943827,3.08664,95.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,6.9,3.279210153,2.5722,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,6.9,3.240000717,3.60108,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,6.8,3.102586941,3.08664,97,0,0,0.002303486,0.001352992,0.000705178,0.000705178,0,0,3.362331373,3.362331373,8.152042007,7.785908556,4.894269484,4.894269484,3.359808005,6.819407013
107,7.1,1.501602105,2.5722,96.9,0,0,0.034149404,0.023096013,0.020365722,0.020365722,0,0,13.72842783,13.72842783,30.69082248,31.91371839,23.5565554,23.5565554,13.72842783,28.18832892
108,7.8,2.271916055,2.5722,97,0,0,0.245542683,0.188221686,0.246603324,0.246603324,0,0,40.60250777,40.60250777,80.71539465,93.56173172,80.90285431,80.90285431,40.60250777,84.25920689
109,8.4,2.952154787,3.60108,97.1,0,0,0.187458092,0.163405328,0.317371953,0.317371953,0,0,41.6611408,41.6611408,71.41397449,93.99053103,93.50410089,93.50410089,41.6611408,87.17851638
110,9,5.451470894,4.11552,95.8,0,0,0.084929608,0.088087559,0.281448137,0.281448137,0,0,36.96597952,36.96597952,53.77130921,81.00031431,90.03636885,90.03636885,37.05767328,77.70789642
111,9.5,6.002943555,3.08664,94.5,0,0,0.013218698,0.024552251,0.19557769,0.19557769,0,0,29.99089472,29.99089472,37.13092993,63.62916365,76.07100933,76.07100933,33.92253449,63.04808489
